ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
22:02:05,server_2,95.31,23.28,935.39,1009.02,20.58
22:02:05,server_3,94.75,84.33,950.91,1360.32,186.69
22:02:05,server_4,68.57,93.33,749.58,513.26,91.54
22:02:05,server_10,57.43,57.74,597.34,349.94,50.86
22:02:05,server_6,89.45,27.56,933.67,620.78,106.41
22:02:05,server_7,23.88,25.53,194.29,138.07,0.0
22:02:05,server_8,60.59,45.15,1797.98,1976.92,1424.3
22:02:05,server_5,30.53,14.98,295.91,413.08,0.0
22:02:10,server_11,48.7,44.92,3198.05,2886.41,1583.45
22:02:10,server_19,88.26,98.49,917.73,947.92,55.89
22:02:10,server_18,43.49,37.3,163.15,184.62,7313.19
22:02:10,server_17,48.59,62.69,4273.32,3630.5,1778.54
22:02:10,server_16,58.92,57.12,570.73,313.43,46.4
22:02:10,server_15,30.1,42.12,404.13,444.98,17.56
22:02:10,server_14,65.18,77.87,687.45,806.51,5.97
22:02:10,server_13,61.09,78.74,511.52,420.63,40.19
22:02:10,server_12,87.64,83.99,880.9,465.06,87.0
22:02:10,server_20,32.56,44.69,324.72,372.23,51.6
22:02:10,server_10,58.51,69.44,565.0,673.73,82.29
22:02:10,server_8,51.09,56.81,483.53,490.49,141.79
22:02:10,server_7,48.1,56.51,551.58,770.05,129.2
22:02:10,server_6,77.23,32.68,12866.4,14462.12,128.9
22:02:10,server_5,44.61,34.8,401.51,280.34,45.67
22:02:10,server_4,55.43,69.66,1033.06,1228.28,1515.69
22:02:10,server_3,47.43,54.17,506.32,556.26,35.17
22:02:10,server_2,26.64,23.91,247.99,343.19,57.95
22:02:10,server_1,43.92,54.55,417.28,230.82,98.16
22:02:10,server_9,35.84,40.5,400.01,341.51,0.0
22:02:15,server_13,85.48,8.09,924.38,1001.04,6.43
22:02:15,server_14,60.82,50.35,680.7,754.88,77.14
22:02:15,server_15,86.74,95.1,856.05,694.92,50.72
22:02:15,server_12,55.1,45.57,13443.23,12065.38,169.43
22:02:15,server_17,56.13,63.18,542.63,764.47,2.76
22:02:15,server_18,45.72,49.17,474.42,654.93,67.98
22:02:15,server_19,15.04,80.42,111.47,152.43,13.0
22:02:15,server_16,76.55,38.92,11051.84,10485.8,137.36
22:02:15,server_11,39.92,56.58,390.28,353.67,30.32
22:02:15,server_20,50.9,37.83,6544.61,7776.73,171.76
22:02:15,server_9,20.32,31.3,112.49,149.82,4999.79
22:02:15,server_1,54.42,56.31,1310.02,1311.81,1523.78
22:02:15,server_2,47.45,35.49,189.69,203.84,6875.08
22:02:15,server_3,20.6,13.48,151.46,181.23,53.06
22:02:15,server_4,23.23,34.86,313.7,221.26,45.74
22:02:15,server_10,89.62,89.23,838.72,512.16,137.89
22:02:15,server_6,56.07,47.79,1303.85,1503.8,1825.27
22:02:15,server_7,98.7,89.9,998.62,1451.7,62.13
22:02:15,server_8,69.96,56.76,17227.61,20671.62,26.22
22:02:15,server_5,44.81,53.96,1031.12,832.11,900.15
22:02:20,server_12,93.17,20.41,965.03,680.16,63.36
22:02:20,server_20,28.16,29.45,300.23,402.4,0.0
22:02:20,server_19,89.56,96.52,973.06,1367.2,68.0
22:02:20,server_18,46.23,41.67,483.57,577.52,0.0
22:02:20,server_17,50.03,41.86,2946.13,3533.4,1563.74
22:02:20,server_16,58.96,48.98,633.24,463.29,15.48
22:02:20,server_15,23.41,88.84,299.32,280.07,73.29
22:02:20,server_14,37.48,31.59,118.92,82.06,5077.28
22:02:20,server_13,99.87,24.31,939.26,1162.58,27.49
22:02:20,server_11,21.38,22.24,288.71,386.67,115.52
22:02:20,server_10,19.14,83.83,129.29,169.81,30.46
22:02:20,server_9,27.61,28.26,200.48,269.53,85.2
22:02:20,server_2,11.88,89.73,0.0,0.0,35.59
22:02:20,server_3,40.64,50.54,366.32,415.7,22.23
22:02:20,server_4,43.59,39.39,426.62,478.59,0.0
22:02:20,server_1,37.23,31.33,388.03,544.66,0.0
22:02:20,server_6,17.24,81.63,259.41,197.39,0.0
22:02:20,server_7,65.56,66.34,4857.33,4644.78,1006.28
22:02:20,server_8,36.75,32.62,332.4,300.26,64.72
22:02:20,server_5,35.95,34.8,288.42,317.31,0.0
22:02:25,server_12,90.21,80.88,949.54,714.99,149.62
22:02:25,server_19,83.51,17.79,818.03,906.93,34.79
22:02:25,server_18,24.93,33.87,281.85,242.95,47.6
22:02:25,server_17,67.06,81.69,670.15,961.2,110.49
22:02:25,server_16,40.41,58.42,444.54,568.94,65.7
22:02:25,server_15,96.82,99.65,961.41,782.84,114.33
22:02:25,server_14,84.57,14.15,861.52,1280.73,156.79
22:02:25,server_13,49.19,47.16,532.65,692.58,60.48
22:02:25,server_11,32.4,38.97,364.4,252.85,66.09
22:02:25,server_20,97.12,17.02,993.06,1177.23,61.97
22:02:25,server_9,57.15,67.2,600.95,377.23,22.42
22:02:25,server_1,90.9,0.29,856.37,451.31,37.62
22:02:25,server_2,59.82,82.99,559.52,672.48,0.0
22:02:25,server_3,41.47,60.41,481.66,572.15,93.8
22:02:25,server_4,41.29,65.58,3196.94,2624.7,1081.63
22:02:25,server_10,41.24,59.35,446.45,511.72,8.4
22:02:25,server_6,64.07,66.28,628.61,880.15,52.27
22:02:25,server_7,52.57,69.9,479.92,663.45,40.24
22:02:25,server_8,56.55,57.08,564.92,415.58,22.33
22:02:25,server_5,27.15,27.09,279.41,155.43,4.4
22:02:30,server_12,23.82,22.95,327.9,482.84,84.41
22:02:30,server_19,1.1,98.73,0.0,0.0,140.08
22:02:30,server_18,73.27,45.35,18828.2,17801.63,60.46
22:02:30,server_17,94.98,13.14,1001.14,820.09,90.41
22:02:30,server_16,90.23,86.13,871.6,724.79,65.72
22:02:30,server_15,20.93,88.55,296.28,168.77,66.42
22:02:30,server_14,24.77,33.79,69.01,67.41,8729.08
22:02:30,server_13,53.25,64.85,513.14,602.71,41.59
22:02:30,server_11,30.6,48.93,97.64,145.31,9826.28
22:02:30,server_20,54.26,67.04,1129.67,927.77,1158.3
22:02:30,server_9,64.86,70.68,689.48,376.56,41.39
22:02:30,server_1,57.18,57.39,527.6,705.86,21.56
22:02:30,server_2,31.43,41.38,331.84,319.98,64.76
22:02:30,server_3,46.6,63.39,2177.62,1812.52,1167.72
22:02:30,server_4,58.47,57.26,567.16,383.97,36.41
22:02:30,server_10,95.8,87.83,956.76,845.84,85.26
22:02:30,server_6,45.25,47.74,148.22,142.91,9988.64
22:02:30,server_7,29.84,98.96,293.12,382.22,117.42
22:02:30,server_8,61.61,71.82,574.04,693.76,19.51
22:02:30,server_5,69.44,43.27,1405.55,1459.47,1973.6
22:02:35,server_11,32.13,23.97,97.64,131.91,3881.65
22:02:35,server_19,62.99,54.56,7786.7,7493.9,55.03
22:02:35,server_18,25.41,41.62,55.23,78.33,9002.66
22:02:35,server_17,32.75,41.15,363.62,250.3,67.47
22:02:35,server_16,90.37,15.05,918.06,985.14,20.25
22:02:35,server_15,62.69,30.47,6521.07,7258.19,143.67
22:02:35,server_14,42.64,49.63,436.07,435.03,152.77
22:02:35,server_13,60.79,58.61,19349.36,19680.82,178.32
22:02:35,server_12,35.84,49.02,129.2,145.46,7627.82
22:02:35,server_20,40.81,42.74,348.34,443.39,13.8
22:02:35,server_10,95.74,86.13,992.99,1082.23,108.6
22:02:35,server_8,71.24,51.98,10458.42,10319.29,136.31
22:02:35,server_7,52.6,55.25,492.0,542.26,0.0
22:02:35,server_6,81.71,20.64,894.55,1116.7,108.11
22:02:35,server_5,24.34,20.42,216.3,197.81,65.73
22:02:35,server_4,96.25,82.41,981.44,1188.08,63.45
22:02:35,server_3,98.08,11.44,1045.64,1086.94,64.55
22:02:35,server_2,55.79,55.58,509.48,397.9,54.33
22:02:35,server_1,89.22,97.6,848.56,963.06,101.45
22:02:35,server_9,55.56,69.27,3610.77,3156.58,1447.9
22:02:40,server_13,76.95,56.9,7083.56,7069.79,48.4
22:02:40,server_14,56.72,42.05,12330.13,13094.72,36.5
22:02:40,server_15,79.5,55.47,19937.22,18141.63,150.43
22:02:40,server_12,22.22,30.83,175.68,115.72,27.98
22:02:40,server_17,56.89,69.26,3783.48,4107.92,1942.65
22:02:40,server_18,68.41,64.45,634.69,882.46,0.0
22:02:40,server_19,7.75,83.68,94.63,62.48,77.23
22:02:40,server_16,86.75,26.89,867.41,1252.67,0.0
22:02:40,server_11,36.11,41.18,339.81,461.57,48.33
22:02:40,server_20,42.14,68.79,4282.74,4601.23,736.71
22:02:40,server_9,64.27,53.45,4886.15,4809.73,1348.98
22:02:40,server_1,20.55,84.08,250.57,253.26,12.86
22:02:40,server_2,55.22,76.05,526.42,442.69,104.03
22:02:40,server_3,38.05,40.7,411.55,574.01,0.0
22:02:40,server_4,33.34,46.32,305.27,431.05,0.0
22:02:40,server_10,25.17,15.42,224.46,257.17,48.14
22:02:40,server_6,32.92,32.94,38.21,22.0,7231.71
22:02:40,server_7,48.23,55.68,484.48,260.49,72.81
22:02:40,server_8,91.93,98.9,932.26,1353.05,6.56
22:02:40,server_5,28.71,28.14,323.47,280.91,28.62
22:02:45,server_19,86.26,90.66,797.56,991.57,0.0
22:02:45,server_18,52.53,62.46,523.51,692.42,80.3
22:02:45,server_17,61.69,64.85,591.54,629.44,105.81
22:02:45,server_16,87.23,93.58,922.49,836.17,72.83
22:02:45,server_15,40.16,22.9,145.02,197.85,6930.15
22:02:45,server_14,13.74,89.6,132.19,129.73,57.8
22:02:45,server_13,4.24,80.07,39.18,22.56,129.43
22:02:45,server_12,23.53,99.57,257.23,179.48,95.01
22:02:45,server_11,69.81,50.83,2007.51,2269.46,883.89
22:02:45,server_20,65.6,48.74,5833.72,6953.5,4.06
22:02:45,server_9,63.05,54.34,3453.23,4016.23,1235.57
22:02:45,server_1,48.95,49.26,3470.99,3713.67,582.19
22:02:45,server_2,47.32,46.76,501.5,707.12,56.05
22:02:45,server_3,39.12,37.66,436.88,446.04,19.09
22:02:45,server_4,46.45,59.59,497.59,592.74,72.55
22:02:45,server_10,95.91,87.13,959.42,625.56,121.41
22:02:45,server_6,79.3,52.23,10219.97,8452.94,139.58
22:02:45,server_7,66.55,35.68,14421.2,15041.18,148.57
22:02:45,server_8,29.76,33.06,283.13,161.78,0.0
22:02:45,server_5,91.18,99.74,923.6,505.1,113.21
22:02:50,server_11,41.07,27.27,59.74,63.17,4239.55
22:02:50,server_19,99.1,27.24,971.07,523.6,60.57
22:02:50,server_18,55.73,64.68,540.64,423.25,71.68
22:02:50,server_17,97.55,8.69,963.86,527.12,14.45
22:02:50,server_16,39.04,46.5,421.68,617.27,39.73
22:02:50,server_15,96.08,85.52,1034.91,1414.58,75.58
22:02:50,server_14,94.79,99.13,965.43,1029.09,51.7
22:02:50,server_13,26.82,28.89,259.76,153.09,90.44
22:02:50,server_12,46.26,46.15,381.71,192.15,0.0
22:02:50,server_20,12.77,99.95,161.88,88.56,48.74
22:02:50,server_10,48.99,59.31,546.91,750.7,123.31
22:02:50,server_8,40.36,35.53,363.67,347.3,98.13
22:02:50,server_9,23.79,26.84,72.03,107.8,9339.64
22:02:50,server_1,24.99,48.11,302.22,286.7,0.0
22:02:50,server_2,62.56,56.05,644.02,848.69,47.61
22:02:50,server_3,49.65,64.44,509.02,340.19,54.24
22:02:50,server_5,60.99,63.21,550.99,618.7,39.69
22:02:50,server_6,50.39,59.47,417.54,359.51,35.15
22:02:50,server_7,90.78,96.26,1054.01,852.41,117.38
22:02:50,server_4,54.22,63.38,563.41,361.27,54.01
22:02:55,server_20,65.67,42.55,18818.18,19620.58,57.27
22:02:55,server_11,47.83,62.31,500.57,566.2,55.93
22:02:55,server_18,49.4,56.85,415.53,435.13,73.88
22:02:55,server_17,59.98,61.95,602.63,717.75,99.23
22:02:55,server_16,20.32,99.26,171.01,181.06,53.17
22:02:55,server_15,64.25,84.05,548.01,618.9,101.51
22:02:55,server_14,31.89,40.35,312.83,462.45,61.81
22:02:55,server_13,68.25,46.28,8158.18,8420.37,113.65
22:02:55,server_12,36.33,30.83,337.55,435.58,0.0
22:02:55,server_19,3.04,95.63,29.69,25.6,28.35
22:02:55,server_10,59.84,63.03,654.49,831.64,76.09
22:02:55,server_8,21.66,88.37,221.31,331.26,0.0
22:02:55,server_1,65.78,80.55,659.83,923.77,186.39
22:02:55,server_2,69.38,83.95,667.72,786.66,64.2
22:02:55,server_3,61.02,34.82,14351.92,13665.26,188.16
22:02:55,server_9,32.7,29.08,118.4,108.08,6697.41
22:02:55,server_5,50.62,51.66,473.22,286.73,144.28
22:02:55,server_6,2.05,87.97,0.0,0.0,83.2
22:02:55,server_7,97.94,21.26,973.18,1243.47,48.87
22:02:55,server_4,99.13,83.53,1025.65,1384.65,186.09
22:03:00,server_12,41.58,51.2,548.95,596.09,56.5
22:03:00,server_19,92.63,81.06,923.92,1321.99,4.13
22:03:00,server_18,86.49,99.44,833.15,531.49,136.32
22:03:00,server_17,42.23,40.37,492.93,413.71,0.0
22:03:00,server_16,47.46,57.62,499.85,418.76,120.9
22:03:00,server_15,90.72,26.53,962.85,1071.37,15.68
22:03:00,server_14,95.65,83.74,976.95,530.83,108.96
22:03:00,server_13,57.31,54.25,4583.39,4357.81,1240.61
22:03:00,server_11,49.21,50.93,487.05,497.19,83.55
22:03:00,server_20,31.72,49.34,157.47,95.69,9869.84
22:03:00,server_9,66.6,56.27,8593.57,7626.14,180.89
22:03:00,server_1,14.18,97.65,131.98,95.71,15.69
22:03:00,server_2,34.31,38.82,443.82,580.1,64.48
22:03:00,server_3,50.24,59.86,509.63,755.34,43.04
22:03:00,server_4,74.18,55.31,7446.59,7696.16,92.14
22:03:00,server_10,38.06,42.9,161.14,81.76,7299.63
22:03:00,server_6,29.19,38.16,283.07,300.35,53.22
22:03:00,server_7,43.04,69.8,438.85,539.74,5.44
22:03:00,server_8,50.53,58.81,13205.8,10573.44,169.29
22:03:00,server_5,65.4,80.12,621.47,627.94,63.85
22:03:05,server_11,66.12,63.37,2517.01,2040.7,1451.36
22:03:05,server_19,43.83,38.33,477.84,392.43,52.14
22:03:05,server_18,21.76,37.79,12.74,12.27,8253.13
22:03:05,server_17,50.13,35.89,9131.13,9133.98,129.14
22:03:05,server_16,84.12,19.0,817.0,707.94,4.52
22:03:05,server_15,93.98,84.81,935.66,688.93,67.85
22:03:05,server_14,66.2,37.34,5169.27,5154.54,132.76
22:03:05,server_13,67.72,53.95,16121.41,17521.53,171.06
22:03:05,server_12,96.39,23.69,948.53,1251.06,0.0
22:03:05,server_20,24.24,30.51,190.38,146.66,4518.98
22:03:05,server_10,42.89,40.41,331.14,318.2,79.93
22:03:05,server_8,65.13,62.76,4337.79,3717.13,1973.78
22:03:05,server_7,18.09,97.97,129.74,101.41,35.16
22:03:05,server_6,22.24,82.41,176.3,163.45,51.53
22:03:05,server_5,65.26,51.78,15019.61,17306.14,184.42
22:03:05,server_4,94.56,97.56,991.56,582.9,86.45
22:03:05,server_3,96.33,2.97,934.47,736.9,133.76
22:03:05,server_2,74.63,46.45,14366.75,11979.0,189.8
22:03:05,server_1,21.5,31.2,284.22,208.9,83.98
22:03:05,server_9,64.89,74.09,771.16,425.92,65.41
22:03:10,server_13,48.34,62.3,2762.86,2556.5,1323.31
22:03:10,server_14,41.71,43.93,439.89,420.27,107.04
22:03:10,server_15,96.63,88.21,1004.83,1309.09,80.71
22:03:10,server_12,74.14,47.78,5429.5,6323.52,101.41
22:03:10,server_17,8.47,86.93,31.64,32.51,37.42
22:03:10,server_18,56.54,44.79,9898.91,7919.67,79.1
22:03:10,server_19,13.07,99.87,117.77,89.34,77.91
22:03:10,server_16,51.23,35.79,5259.3,5555.74,83.22
22:03:10,server_11,59.11,70.59,602.42,485.82,71.2
22:03:10,server_20,55.08,68.97,560.47,569.79,0.0
22:03:10,server_9,98.06,9.3,1036.45,1445.43,11.22
22:03:10,server_1,60.67,62.07,705.86,363.9,18.81
22:03:10,server_2,57.92,77.86,540.15,394.58,54.03
22:03:10,server_3,35.91,45.59,29.15,31.37,4980.06
22:03:10,server_4,21.66,80.66,258.06,315.28,0.0
22:03:10,server_10,50.53,56.19,527.7,536.41,48.88
22:03:10,server_6,36.74,51.22,433.23,225.59,53.75
22:03:10,server_7,28.69,28.1,318.23,166.78,41.18
22:03:10,server_8,95.85,91.22,877.94,1152.18,137.32
22:03:10,server_5,96.34,97.72,874.11,494.16,81.19
22:03:15,server_20,34.2,36.07,21.68,15.31,6486.31
22:03:15,server_19,66.93,73.33,658.98,528.11,99.04
22:03:15,server_18,52.36,62.48,4270.19,3861.85,1621.89
22:03:15,server_17,33.12,34.04,19.78,27.55,9871.56
22:03:15,server_16,51.43,49.0,19541.27,20434.41,1.42
22:03:15,server_15,78.75,38.11,14751.39,14066.9,100.67
22:03:15,server_14,7.87,81.82,0.0,0.0,106.14
22:03:15,server_12,89.31,96.77,909.51,1110.39,0.0
22:03:15,server_11,90.23,90.31,813.9,738.69,61.67
22:03:15,server_13,78.82,36.26,7141.37,8061.53,183.48
22:03:15,server_9,71.36,39.63,14847.06,17208.33,186.66
22:03:15,server_10,98.98,82.27,967.14,1066.98,170.78
22:03:15,server_2,18.32,86.97,189.14,225.02,224.26
22:03:15,server_3,49.52,47.93,2889.19,3005.17,1443.27
22:03:15,server_4,54.69,71.82,556.82,628.69,156.87
22:03:15,server_1,96.61,99.58,1023.37,512.78,191.62
22:03:15,server_6,23.86,16.01,246.69,270.86,23.5
22:03:15,server_7,51.96,76.62,501.06,443.35,0.0
22:03:15,server_8,87.46,83.69,917.9,534.19,36.75
22:03:15,server_5,36.46,36.79,24.38,26.57,5709.98
22:03:20,server_12,74.99,32.31,12332.4,13924.15,181.52
22:03:20,server_20,68.98,60.25,658.9,607.18,71.18
22:03:20,server_19,25.17,35.96,254.0,198.97,102.24
22:03:20,server_18,58.32,55.55,1103.36,1139.64,661.75
22:03:20,server_17,74.21,54.37,19277.72,20491.78,134.91
22:03:20,server_16,28.45,23.76,188.83,209.97,3819.11
22:03:20,server_15,21.56,29.45,35.72,30.86,7913.81
22:03:20,server_14,39.89,37.31,131.89,71.1,9955.56
22:03:20,server_13,83.73,7.78,952.7,571.4,24.16
22:03:20,server_11,54.3,51.5,497.59,689.9,0.0
22:03:20,server_3,92.82,85.8,941.28,937.9,125.65
22:03:20,server_9,22.86,21.65,227.43,143.52,65.66
22:03:20,server_10,53.95,47.61,515.28,720.32,83.75
22:03:20,server_2,38.24,42.05,347.17,344.28,83.87
22:03:20,server_4,56.37,35.12,573.39,611.56,107.17
22:03:20,server_1,89.38,12.91,772.18,768.03,7.09
22:03:20,server_6,58.53,62.07,1411.68,1163.64,518.81
22:03:20,server_7,88.52,88.42,831.49,649.51,0.0
22:03:20,server_8,42.94,49.5,452.33,471.02,0.0
22:03:20,server_5,27.22,89.62,338.88,323.56,18.93
22:03:25,server_12,91.19,2.03,900.21,1034.14,31.4
22:03:25,server_19,38.65,35.07,390.11,497.49,31.12
22:03:25,server_18,82.57,7.46,784.73,829.37,89.62
22:03:25,server_17,31.51,42.06,279.44,228.93,89.67
22:03:25,server_16,95.89,23.6,873.98,668.11,120.42
22:03:25,server_15,41.43,34.62,199.72,240.06,9327.55
22:03:25,server_14,21.07,24.98,218.88,237.36,81.42
22:03:25,server_20,28.93,96.17,264.33,194.28,147.21
22:03:25,server_11,95.3,27.34,1007.54,1236.87,70.56
22:03:25,server_13,62.47,69.84,4487.27,3922.01,936.23
22:03:25,server_9,22.57,49.24,0.74,0.52,5230.18
22:03:25,server_1,51.16,50.47,452.1,373.14,0.0
22:03:25,server_2,6.63,93.7,97.58,83.69,152.22
22:03:25,server_3,93.61,91.85,945.14,1330.0,33.71
22:03:25,server_4,52.98,58.93,14921.35,16785.41,76.02
22:03:25,server_10,23.9,32.45,249.74,260.14,113.51
22:03:25,server_6,94.3,96.93,974.72,820.53,0.0
22:03:25,server_7,37.37,52.63,367.1,185.27,73.22
22:03:25,server_8,44.55,20.67,164.76,244.59,7783.35
22:03:25,server_5,48.73,31.71,8.6,10.59,7983.98
22:03:30,server_19,88.02,93.3,865.21,1142.11,45.33
22:03:30,server_18,51.02,34.18,519.44,524.31,63.29
22:03:30,server_17,88.84,28.58,860.26,812.77,128.89
22:03:30,server_16,59.68,52.21,1598.47,1364.53,1428.93
22:03:30,server_15,66.0,80.18,616.12,695.3,91.19
22:03:30,server_14,45.47,40.99,431.93,523.09,0.0
22:03:30,server_13,98.36,11.86,1059.42,1074.22,9.4
22:03:30,server_12,66.21,66.33,647.91,581.75,98.16
22:03:30,server_11,66.84,55.25,678.54,599.37,79.59
22:03:30,server_20,56.48,44.96,1584.8,1868.67,811.4
22:03:30,server_9,46.03,40.41,133.21,162.11,6360.07
22:03:30,server_1,89.36,99.48,856.9,772.49,85.58
22:03:30,server_2,20.83,45.87,69.77,59.71,9753.97
22:03:30,server_3,42.99,40.48,429.37,497.19,130.24
22:03:30,server_4,60.17,53.28,16104.05,16151.72,9.99
22:03:30,server_10,39.22,26.9,28.76,30.95,7519.54
22:03:30,server_6,57.72,72.97,565.82,754.77,18.45
22:03:30,server_7,27.56,26.89,86.76,107.04,3370.71
22:03:30,server_8,54.27,31.94,10818.23,10816.31,20.34
22:03:30,server_5,39.74,32.33,411.32,220.05,0.0
22:03:35,server_11,28.98,53.89,255.45,245.61,23.75
22:03:35,server_19,61.08,59.51,557.06,461.97,90.89
22:03:35,server_18,45.66,43.05,489.26,612.16,42.63
22:03:35,server_17,22.74,39.95,196.34,121.59,37.67
22:03:35,server_16,55.39,54.76,530.16,382.56,140.25
22:03:35,server_15,63.83,76.4,584.31,517.53,76.36
22:03:35,server_14,78.12,47.02,15394.85,14677.61,103.29
22:03:35,server_13,59.31,59.15,4957.61,5825.28,1875.83
22:03:35,server_12,48.4,55.8,426.48,452.35,126.24
22:03:35,server_20,81.67,26.68,915.46,717.6,60.24
22:03:35,server_10,54.95,47.79,607.38,492.48,0.0
22:03:35,server_8,25.32,34.68,131.03,103.13,4735.81
22:03:35,server_9,89.42,87.68,950.88,1218.34,79.16
22:03:35,server_1,16.32,99.06,224.76,251.54,41.09
22:03:35,server_2,45.82,31.05,482.43,270.96,35.41
22:03:35,server_3,37.53,34.3,230.05,195.1,0.0
22:03:35,server_5,87.53,95.01,825.45,1169.66,117.79
22:03:35,server_6,56.7,66.53,512.36,662.46,98.05
22:03:35,server_7,95.88,19.25,925.93,499.01,79.93
22:03:35,server_4,98.88,26.25,967.78,1309.33,161.45
22:03:40,server_20,70.96,37.35,18122.8,16226.7,8.76
22:03:40,server_11,85.86,84.64,933.01,823.57,109.01
22:03:40,server_18,36.56,37.14,364.93,475.68,36.47
22:03:40,server_17,12.9,87.3,120.43,150.49,65.02
22:03:40,server_16,37.66,39.82,322.81,256.51,35.75
22:03:40,server_15,86.96,94.07,817.52,456.23,42.88
22:03:40,server_14,80.7,2.12,713.81,653.74,16.72
22:03:40,server_13,29.07,11.37,200.61,107.19,79.93
22:03:40,server_12,93.03,92.58,990.98,587.89,98.76
22:03:40,server_19,43.95,58.29,353.25,243.19,57.38
22:03:40,server_10,90.08,92.04,947.18,712.14,120.24
22:03:40,server_8,21.0,85.96,236.27,280.29,110.09
22:03:40,server_1,41.82,40.72,404.74,578.53,32.9
22:03:40,server_2,33.06,49.94,255.6,358.05,25.45
22:03:40,server_3,90.18,5.68,988.85,560.88,0.0
22:03:40,server_9,95.55,28.76,879.15,665.76,72.75
22:03:40,server_5,81.56,15.65,811.13,931.45,0.0
22:03:40,server_6,55.94,62.07,537.07,401.47,154.38
22:03:40,server_7,46.59,45.85,573.65,855.81,98.94
22:03:40,server_4,52.4,52.71,550.75,371.04,69.62
22:03:45,server_20,1.23,83.96,49.15,39.59,101.91
22:03:45,server_19,20.98,26.09,242.9,275.76,0.0
22:03:45,server_18,37.34,24.34,121.74,84.21,7057.56
22:03:45,server_17,65.07,76.88,683.04,1024.06,4.66
22:03:45,server_16,28.55,28.92,54.58,64.33,8393.5
22:03:45,server_15,66.87,71.95,684.92,461.42,127.09
22:03:45,server_14,89.91,94.87,892.76,938.73,165.84
22:03:45,server_12,85.21,98.94,818.2,1139.96,129.15
22:03:45,server_11,96.94,85.16,1011.48,792.85,0.0
22:03:45,server_13,87.2,80.02,761.84,483.47,77.23
22:03:45,server_9,22.29,97.88,139.27,188.43,88.84
22:03:45,server_10,70.8,39.33,8300.05,8370.39,149.35
22:03:45,server_2,21.69,25.33,181.14,96.21,50.88
22:03:45,server_3,31.08,26.47,337.97,340.79,88.98
22:03:45,server_4,53.02,54.26,469.76,332.7,8.09
22:03:45,server_1,57.25,37.2,658.88,882.91,97.41
22:03:45,server_6,37.17,57.59,382.31,461.39,88.96
22:03:45,server_7,9.8,87.3,48.98,52.48,0.0
22:03:45,server_8,87.17,99.79,817.38,1023.67,53.28
22:03:45,server_5,85.77,84.34,819.69,812.76,121.49
22:03:50,server_12,40.34,25.27,138.21,204.88,7011.95
22:03:50,server_19,89.31,15.98,957.01,665.93,98.18
22:03:50,server_18,89.22,97.01,997.8,1277.71,46.92
22:03:50,server_20,28.83,98.67,313.59,354.71,185.8
22:03:50,server_17,57.02,65.44,3497.38,4141.69,1515.04
22:03:50,server_16,61.93,36.3,9885.38,8502.03,171.58
22:03:50,server_15,43.36,55.14,355.3,364.27,37.42
22:03:50,server_14,47.99,23.93,149.02,97.35,8790.87
22:03:50,server_13,93.28,94.74,913.04,996.03,0.0
22:03:50,server_11,32.82,39.5,341.85,172.86,60.3
22:03:50,server_3,65.6,54.31,9933.52,10845.38,146.62
22:03:50,server_9,61.35,36.37,13639.54,15872.66,41.1
22:03:50,server_10,66.76,43.15,19556.39,23370.3,157.09
22:03:50,server_2,29.03,37.52,288.64,252.3,66.3
22:03:50,server_4,9.78,99.73,129.58,72.16,85.39
22:03:50,server_1,88.72,94.2,873.91,915.84,175.05
22:03:50,server_6,20.69,86.21,164.07,231.97,114.64
22:03:50,server_7,51.98,43.09,3587.76,3229.93,1095.93
22:03:50,server_8,32.25,28.3,304.23,303.78,106.89
22:03:50,server_5,50.36,65.75,2610.94,2114.61,576.55
22:03:55,server_11,68.21,49.79,4852.28,5443.26,1824.98
22:03:55,server_20,95.35,12.19,966.8,681.81,26.73
22:03:55,server_18,57.43,39.34,537.29,356.46,137.75
22:03:55,server_17,20.62,8.69,168.28,204.42,0.0
22:03:55,server_16,93.58,97.93,1035.94,1417.83,111.57
22:03:55,server_15,55.74,50.28,13462.5,13076.09,102.97
22:03:55,server_14,89.3,82.35,927.1,952.75,76.28
22:03:55,server_13,41.45,43.68,139.28,196.65,7027.55
22:03:55,server_12,63.4,67.73,675.03,646.68,89.01
22:03:55,server_19,98.66,86.68,976.74,1118.53,79.29
22:03:55,server_10,31.75,33.19,288.76,317.57,133.45
22:03:55,server_8,42.73,37.35,92.83,71.08,5579.19
22:03:55,server_1,95.27,95.31,932.73,1234.91,118.94
22:03:55,server_2,64.76,52.28,622.35,523.9,53.51
22:03:55,server_3,54.89,58.45,13956.07,14000.23,199.24
22:03:55,server_9,13.78,94.73,198.63,278.93,47.34
22:03:55,server_5,40.3,57.6,1692.36,1530.97,846.7
22:03:55,server_6,27.33,90.37,278.89,251.59,34.91
22:03:55,server_7,50.16,41.74,595.52,583.95,0.0
22:03:55,server_4,49.86,52.08,524.78,607.07,0.0
22:04:00,server_12,9.74,80.19,107.57,120.18,97.15
22:04:00,server_19,30.85,32.32,272.38,237.42,16.34
22:04:00,server_18,51.29,52.5,11981.82,11781.76,132.91
22:04:00,server_17,43.36,37.75,8.5,9.88,9188.28
22:04:00,server_16,23.79,38.59,29.78,30.87,8664.61
22:04:00,server_15,51.7,73.17,567.25,673.51,0.0
22:04:00,server_14,69.06,92.41,753.94,1025.86,115.02
